,Year,Team,Week,RankDiff,OppTeam,Rank,PrevRank
6226,2014,North Texas,6,0,Indiana,50,50
6227,2014,North Texas,7,0,UAB,50,50
6228,2014,North Texas,8,0,Southern Miss,50,50
6229,2014,North Texas,9,0,Rice,50,50
6230,2014,North Texas,10,0,na ,50,50
6231,2014,North Texas,11,0,Florida Atlantic,50,50
6232,2014,North Texas,12,0,UTEP,50,50
6233,2014,North Texas,13,0,FIU,50,50
6234,2014,North Texas,14,0,UTSA,50,50
6235,2014,Northwestern,1,-6,California,50,44
6236,2014,Northwestern,2,0,Northern Illinois,50,50
6237,2014,Northwestern,3,0,Western Illinois,50,50
6238,2014,Northwestern,4,0,na ,50,50
6239,2014,Northwestern,5,23,Penn State,50,50
6240,2014,Northwestern,6,33,Wisconsin,50,50
6241,2014,Northwestern,7,10,Minnesota,50,50
6242,2014,Northwestern,8,31,Nebraska,50,50
6243,2014,Northwestern,9,0,na ,50,50
6244,2014,Northwestern,10,0,Iowa,50,50
6245,2014,Northwestern,11,0,Michigan,50,50
6246,2014,Northwestern,12,35,Notre Dame,50,50
6247,2014,Northwestern,13,0,Purdue,50,50
6248,2014,Northwestern,14,0,Illinois,50,50
6249,2014,Notre Dame,1,-33,Rice,16,17
6250,2014,Notre Dame,2,-16,Michigan,11,16
6251,2014,Notre Dame,3,-39,Purdue,9,11
6252,2014,Notre Dame,4,-41,na ,8,9
6253,2014,Notre Dame,5,-42,Syracuse,9,8
6254,2014,Notre Dame,6,-5,Stanford,6,9
6255,2014,Notre Dame,7,-44,North Carolina,5,6
6256,2014,Notre Dame,8,3,Florida State,7,5
6257,2014,Notre Dame,9,-43,na ,6,7
6258,2014,Notre Dame,10,-44,Navy,8,6
6259,2014,Notre Dame,11,-3,Arizona State,15,8
6260,2014,Notre Dame,12,-35,Northwestern,26,15
6261,2014,Notre Dame,13,-3,Louisville,50,26
6262,2014,Notre Dame,14,19,USC,50,50
6263,2014,Notre Dame,16,28,LSU,26,50
6264,2014,Ohio  ,1,0,Kent State,50,50
6265,2014,Ohio,2,0,Kentucky,50,50
6266,2014,Ohio,3,16,Marshall,50,50
6267,2014,Ohio,4,0,Idaho,50,50
6268,2014,Ohio,5,0,Eastern Illinois,50,50
6269,2014,Ohio,6,0,Central Michigan,50,50
6270,2014,Ohio,7,0,Bowling Green,50,50
6271,2014,Ohio,8,0,Akron,50,50
6272,2014,Ohio,9,0,Western Michigan,50,50
6273,2014,Ohio,10,0,na ,50,50
6274,2014,Ohio,11,0,Buffalo,50,50
6275,2014,Ohio,12,0,na ,50,50
6276,2014,Ohio,13,0,Northern Illinois,50,50
6277,2014,Ohio,14,0,"Miami, OH",50,50
6278,2014,Ohio State,1,-41,Navy,8,5
6279,2014,Ohio State,2,-30,Virginia Tech,22,8
6280,2014,Ohio State,3,-28,Kent State,23,22
6281,2014,Ohio State,4,-27,na ,22,23
6282,2014,Ohio State,5,-14,Cincinnati,20,22
6283,2014,Ohio State,6,-14,Maryland,15,20
6284,2014,Ohio State,7,-35,na ,13,15
6285,2014,Ohio State,8,-23,Rutgers,13,13
6286,2014,Ohio State,9,-37,Penn State,13,13
6287,2014,Ohio State,10,-37,Illinois,13,13
6288,2014,Ohio State,11,6,Michigan State,8,13
6289,2014,Ohio State,12,-22,Minnesota,7,8
6290,2014,Ohio State,13,-43,Indiana,7,7
6291,2014,Ohio State,14,-43,Michigan,6,7
6292,2014,Ohio State,15,-5,Wisconsin,5,6
6293,2014,Ohio State,16,4,Alabama,1,5
6294,2014,Ohio State,16,-45,Oregon ,1,5
6295,2014,Ohio State,16,-45,Oregon ,1,5
6296,2014,Oklahoma,1,-46,Louisiana Tech,4,4
6297,2014,Oklahoma,2,-46,Tulsa,4,4
6298,2014,Oklahoma,3,-31,Tennessee,4,4
6299,2014,Oklahoma,4,-34,West Virginia,4,4
6300,2014,Oklahoma,5,-46,na ,4,4
6301,2014,Oklahoma,6,-21,TCU,11,4
6302,2014,Oklahoma,7,-39,Texas,11,11
6303,2014,Oklahoma,8,-3,Kansas State,17,11
6304,2014,Oklahoma,9,-33,na ,19,17
6305,2014,Oklahoma,10,-31,Iowa State,16,19
6306,2014,Oklahoma,11,6,Baylor,26,16
6307,2014,Oklahoma,12,-24,Texas Tech,23,26
6308,2014,Oklahoma,13,-27,Kansas,20,23
6309,2014,Oklahoma,14,-30,na ,18,20
6310,2014,Oklahoma,15,-32,Oklahoma State,27,18
6311,2014,Oklahoma  ,16,32,Clemson,50,50
6312,2014,Oklahoma State,1,32,Florida State,27,33
6313,2014,Oklahoma State,2,-23,Missouri State,28,27
6314,2014,Oklahoma State,3,-22,UTSA,25,28
6315,2014,Oklahoma State,4,-25,na ,24,25
6316,2014,Oklahoma State,5,-26,Texas Tech,21,24
6317,2014,Oklahoma State,6,-29,Iowa State,16,21
6318,2014,Oklahoma State,7,-34,Kansas,15,16
6319,2014,Oklahoma State,8,3,TCU,27,15
6320,2014,Oklahoma State,9,5,West Virginia,33,27
6321,2014,Oklahoma State,10,22,Kansas State,50,33
6322,2014,Oklahoma State,11,0,na ,50,50
6323,2014,Oklahoma State,12,0,Texas,50,50
6324,2014,Oklahoma State,13,44,Baylor,50,50
6325,2014,Oklahoma State,14,0,na ,50,50
6326,2014,Oklahoma State,15,32,Oklahoma,50,50
6327,2014,Oklahoma State,16,0,Washington,50,50
6328,2014,Oregon,1,-47,South Dakota,3,3
6329,2014,Oregon,2,-4,Michigan State,2,3
6330,2014,Oregon,3,-48,Wyoming,2,2
6331,2014,Oregon,4,-48,Washington State,2,2
6332,2014,Oregon,5,-48,na ,2,2
6333,2014,Oregon  ,6,21,Arizona,50,50
6334,2014,Oregon,7,-6,UCLA,9,12
6335,2014,Oregon,8,-23,Washington,6,9
6336,2014,Oregon,9,-44,California,5,6
6337,2014,Oregon,10,-24,Stanford,5,5
6338,2014,Oregon,11,-15,Utah,3,5
6339,2014,Oregon,12,-47,na ,3,3
6340,2014,Oregon,13,-47,Colorado,3,3
6341,2014,Oregon,14,-47,Oregon State,3,3
6342,2014,Oregon,15,-5,Arizona,3,3
6343,2014,Oregon ,16,48,Florida State,50,50
6344,2014,Oregon ,16,45,Ohio State,50,50
6345,2014,Oregon ,16,45,Ohio State,50,50
6346,2014,Oregon State,1,-8,Portland State,50,42
6347,2014,Oregon State,2,0,Hawaii,50,50
6348,2014,Oregon State,3,0,na ,50,50
6349,2014,Oregon State,4,0,San Diego State,40,50
6350,2014,Oregon State,5,22,USC,50,40
6351,2014,Oregon State,6,0,Colorado,50,50
6352,2014,Oregon State,7,0,na ,50,50
6353,2014,Oregon State,8,30,Utah,50,50
6354,2014,Oregon State,9,18,Stanford,50,50
6355,2014,Oregon State,10,0,California,50,50
6356,2014,Oregon State,11,0,Washington State,50,50
6357,2014,Oregon State,12,43,Arizona State,50,50
6358,2014,Oregon State,13,0,Washington,50,50
6359,2014,Oregon State,14,47,Oregon,50,50
6360,2014,Penn State,1,19,UCF,31,45
6361,2014,Penn State,2,-19,Akron,31,31
6362,2014,Penn State,3,-19,Rutgers,30,31
6363,2014,Penn State,4,-20,Massachusetts,27,30
6364,2014,Penn State,5,-23,Northwestern,50,27
6365,2014,Penn State,6,0,na ,36,50
6366,2014,Penn State,7,-14,Michigan,50,36
6367,2014,Penn State,8,0,na ,50,50
6368,2014,Penn State,9,37,Ohio State,50,50
6369,2014,Penn State,10,0,Maryland,50,50
6370,2014,Penn State,11,0,Indiana,50,50
6371,2014,Penn State,12,0,Temple,50,50
6372,2014,Penn State,13,0,Illinois,50,50
6373,2014,Penn State,14,40,Michigan State,50,50
6374,2014,Penn State,16,0,Boston College,50,50
6375,2014,Pittsburgh,1,0,Delaware,47,50
6376,2014,Pittsburgh,2,-3,Boston College,41,47
6377,2014,Pittsburgh,3,-9,FIU,33,41
6378,2014,Pittsburgh,4,-17,Iowa,43,33
6379,2014,Pittsburgh,5,-7,Akron,50,43
6380,2014,Pittsburgh,6,0,Virginia,50,50
6381,2014,Pittsburgh,7,0,na ,50,50
6382,2014,Pittsburgh,8,0,Virginia Tech,50,50
6383,2014,Pittsburgh,9,0,Georgia Tech,50,50
6384,2014,Pittsburgh,10,26,Duke,50,50
6385,2014,Pittsburgh,11,0,na ,50,50
6386,2014,Pittsburgh,12,0,North Carolina,50,50
6387,2014,Pittsburgh,13,0,Syracuse,50,50
6388,2014,Pittsburgh,14,0,Miami,50,50
6389,2014,Pittsburgh,16,0,Houston,50,50
6390,2014,Purdue,1,0,Western Michigan,50,50
6391,2014,Purdue,2,0,Central Michigan,50,50
6392,2014,Purdue,3,39,Notre Dame,50,50
6393,2014,Purdue,4,0,Southern Illinois,50,50
6394,2014,Purdue,5,0,Iowa,50,50
6395,2014,Purdue,6,0,Illinois,50,50
6396,2014,Purdue,7,42,Michigan State,50,50
6397,2014,Purdue,8,20,Minnesota,50,50
6398,2014,Purdue,9,0,na ,50,50
6399,2014,Purdue,10,33,Nebraska,50,50
6400,2014,Purdue,11,25,Wisconsin,50,50
6401,2014,Purdue,12,0,na ,50,50
6402,2014,Purdue,13,0,Northwestern,50,50
6403,2014,Purdue,14,0,Indiana,50,50
6404,2014,Rice,1,33,Notre Dame,50,50
6405,2014,Rice,2,0,na ,50,50
6406,2014,Rice,3,43,Texas A&M,50,50
6407,2014,Rice,4,0,Old Dominion,50,50
6408,2014,Rice,5,0,Southern Miss,50,50
6409,2014,Rice,6,0,Hawaii,50,50
6410,2014,Rice,7,0,Army,50,50
6411,2014,Rice,8,0,na ,50,50
6412,2014,Rice,9,0,North Texas,50,50
6413,2014,Rice,10,0,FIU,50,50
6414,2014,Rice,11,0,UTSA,50,50
6415,2014,Rice,12,29,Marshall,50,50
6416,2014,Rice,13,0,UTEP,50,50
6417,2014,Rice,14,0,Louisiana Tech,50,50
6418,2014,Rice,16,0,Fresno State,50,50
6419,2014,Rutgers,1,0,Washington State,43,50
6420,2014,Rutgers,2,-7,Howard,50,43
6421,2014,Rutgers,3,19,Penn State,50,50
6422,2014,Rutgers,4,0,Navy,50,50
6423,2014,Rutgers,5,0,Tulane,50,50
6424,2014,Rutgers,6,0,Michigan,38,50
6425,2014,Rutgers,7,-12,na ,36,38
6426,2014,Rutgers,8,23,Ohio State,50,36
6427,2014,Rutgers,9,34,Nebraska,50,50
6428,2014,Rutgers,10,22,Wisconsin,50,50
6429,2014,Rutgers,11,0,na ,50,50
6430,2014,Rutgers,12,0,Indiana,50,50
6431,2014,Rutgers,13,40,Michigan State,50,50
6432,2014,Rutgers,14,0,Maryland,50,50
6433,2014,Rutgers,16,0,North Carolina,50,50
6434,2014,San Diego State,1,0,Northern Arizona,50,50
6435,2014,San Diego State,2,29,North Carolina,50,50
6436,2014,San Diego State,3,0,na ,50,50
6437,2014,San Diego State,4,0,Oregon State,50,50
6438,2014,San Diego State,5,0,UNLV,50,50
6439,2014,San Diego State,6,0,Fresno State,50,50
6440,2014,San Diego State,7,0,New Mexico,50,50
6441,2014,San Diego State,8,0,Hawaii,50,50
6442,2014,San Diego State,9,0,na ,50,50
6443,2014,San Diego State,10,0,Nevada,50,50
6444,2014,San Diego State,11,0,Idaho,50,50
6445,2014,San Diego State,12,16,Boise State,50,50
6446,2014,San Diego State,13,0,Air Force,50,50
6447,2014,San Diego State,14,0,San Jose State,50,50
6448,2014,San Diego State,16,0,Navy,50,50
6449,2014,San Diego State,16,0,Navy,50,50
6450,2014,San Jose State,1,0,North Dakota,50,50
6451,2014,San Jose State,2,45,Auburn,50,50
6452,2014,San Jose State,3,0,na ,50,50
6453,2014,San Jose State,4,0,Minnesota,50,50
6454,2014,San Jose State,5,0,Nevada,50,50
6455,2014,San Jose State,6,0,UNLV,50,50
6456,2014,San Jose State,7,0,na ,50,50
6457,2014,San Jose State,8,0,Wyoming,50,50
6458,2014,San Jose State,9,0,Navy,50,50
6459,2014,San Jose State,10,24,Colorado State,50,50
6460,2014,San Jose State,11,0,Fresno State,50,50
6461,2014,San Jose State,12,0,Hawaii,50,50
6462,2014,San Jose State,13,0,Utah State,50,50
6463,2014,San Jose State,14,0,San Diego State,50,50
6464,2014,SMU,1,40,Baylor,50,50
6465,2014,SMU,2,0,North Texas,50,50
6466,2014,SMU,3,0,na ,50,50
6467,2014,SMU,4,44,Texas A&M,50,50
6468,2014,SMU,5,21,TCU,50,50
6469,2014,SMU,6,28,East Carolina,50,50
6470,2014,SMU,7,0,na ,50,50
6471,2014,SMU,8,0,Cincinnati,50,50
6472,2014,SMU,9,0,Memphis,50,50
6473,2014,SMU,10,0,na ,50,50
6474,2014,SMU,11,0,Tulsa,50,50
6475,2014,SMU,12,0,South Florida,50,50
6476,2014,SMU,13,0,UCF,50,50
6477,2014,SMU,14,0,Houston,50,50
6478,2014,SMU,15,0,Connecticut,50,50
6479,2014,South Alabama,1,0,na ,50,50
6480,2014,South Alabama,2,0,Kent State,50,50
6481,2014,South Alabama,3,17,Mississippi State,50,50
6482,2014,South Alabama,4,0,Georgia Southern,50,50
6483,2014,South Alabama,5,0,Idaho,50,50
6484,2014,South Alabama,6,0,Appalachian State,50,50
6485,2014,South Alabama,7,0,na ,50,50
6486,2014,South Alabama,8,0,Georgia State,50,50
6487,2014,South Alabama,9,0,Troy,50,50
6488,2014,South Alabama,10,0,Louisiana-Lafayette,50,50
6489,2014,South Alabama,11,0,Arkansas State,50,50
6490,2014,South Alabama,12,0,Texas State,50,50
6491,2014,South Alabama,13,0,South Carolina,50,50
6492,2014,South Alabama,14,0,Navy,50,50
6493,2014,South Alabama,16,0,Bowling Green,50,50
6494,2014,South Carolina,1,-12,Texas A&M,22,9
6495,2014,South Carolina,2,-28,East Carolina,24,22
6496,2014,South Carolina,3,-26,Georgia  ,14,24
6497,2014,South Carolina,4,-36,Vanderbilt,13,14
6498,2014,South Carolina,5,-26,Missouri,27,13
6499,2014,South Carolina,6,-23,Kentucky,41,27
6500,2014,South Carolina,7,-9,na ,40,41
6501,2014,South Carolina,8,-10,Furman,50,40
6502,2014,South Carolina,9,45,Auburn,50,50
6503,2014,South Carolina,10,0,Tennessee,50,50
6504,2014,South Carolina,11,0,na ,50,50
6505,2014,South Carolina,12,0,Florida,50,50
6506,2014,South Carolina,13,0,South Alabama,50,50
6507,2014,South Carolina,14,27,Clemson,50,50
6508,2014,South Carolina,16,0,Miami,50,50
6509,2014,South Florida,1,0,Western Carolina,50,50
6510,2014,South Florida,2,0,Maryland,50,50
6511,2014,South Florida,3,0,NC State,50,50
6512,2014,South Florida,4,0,Connecticut,50,50
6513,2014,South Florida,5,31,Wisconsin,50,50
6514,2014,South Florida,6,0,na ,50,50
6515,2014,South Florida,7,31,East Carolina,50,50
6516,2014,South Florida,8,0,Tulsa,50,50
6517,2014,South Florida,9,0,Cincinnati,50,50
6518,2014,South Florida,10,0,Houston,50,50
6519,2014,South Florida,11,0,na ,50,50
6520,2014,South Florida,12,0,SMU,50,50
6521,2014,South Florida,13,0,Memphis,50,50
6522,2014,South Florida,14,15,UCF,50,50
6523,2014,USC,1,-35,Fresno State,14,15
6524,2014,USC,2,1,Stanford,9,14
6525,2014,USC,3,-41,Boston College,17,9
6526,2014,USC,4,-33,na ,18,17
6527,2014,USC,5,-22,Oregon State,16,18
6528,2014,USC,6,-10,Arizona State,28,16
6529,2014,USC,7,-22,Arizona  ,22,28
6530,2014,USC,8,-28,Colorado,20,22
6531,2014,USC,9,1,Utah,27,20
6532,2014,USC,10,-23,Washington State,27,27
6533,2014,USC,11,-23,na ,29,27
6534,2014,USC,12,-21,California,24,29
6535,2014,USC,13,13,UCLA,31,24
6536,2014,USC,14,-19,Notre Dame,26,31
6537,2014,USC,16,-1,Nebraska,20,24
6538,2014,Southern Miss,1,14,Mississippi State,50,50
6539,2014,Southern Miss,2,0,Alcorn State,50,50
6540,2014,Southern Miss,3,47,Alabama,50,50
6541,2014,Southern Miss,4,0,Appalachian State,50,50
6542,2014,Southern Miss,5,0,Rice,50,50
6543,2014,Southern Miss,6,0,Middle Tennessee,50,50
6544,2014,Southern Miss,7,0,na ,50,50
6545,2014,Southern Miss,8,0,North Texas,50,50
6546,2014,Southern Miss,9,0,Louisiana Tech,50,50
6547,2014,Southern Miss,10,0,UTEP,50,50
6548,2014,Southern Miss,11,27,Marshall,50,50
6549,2014,Southern Miss,12,0,UTSA,50,50
6550,2014,Southern Miss,13,0,na ,50,50
6551,2014,Southern Miss,14,0,UAB,50,50
6552,2014,Stanford,1,-39,California-Davis,13,11
6553,2014,Stanford,2,-1,USC,15,13
6554,2014,Stanford,3,-35,Army,16,15
6555,2014,Stanford,4,-34,na ,16,16
6556,2014,Stanford,5,-34,Washington  ,14,16
6557,2014,Stanford,6,5,Notre Dame,25,14
6558,2014,Stanford,7,-25,Washington State,23,25
6559,2014,Stanford,8,6,Arizona State,32,23
6560,2014,Stanford,9,-18,Oregon State,29,32
6561,2014,Stanford,10,24,Oregon,32,29
6562,2014,Stanford,11,-18,na ,33,32
6563,2014,Stanford,12,8,Utah,50,33
6564,2014,Stanford,13,0,California,50,50
6565,2014,Stanford,14,41,UCLA,33,50
6566,2014,Stanford,16,-13,Maryland,27,37
6567,2014,Syracuse,1,0,Villanova,50,50
6568,2014,Syracuse,2,0,na ,50,50
6569,2014,Syracuse,3,0,Central Michigan,50,50
6570,2014,Syracuse,4,0,Maryland,50,50
6571,2014,Syracuse,5,42,Notre Dame,50,50
6572,2014,Syracuse,6,15,Louisville,50,50
6573,2014,Syracuse,7,49,Florida State,50,50
6574,2014,Syracuse,8,0,Wake Forest,50,50
6575,2014,Syracuse,9,29,Clemson,50,50
6576,2014,Syracuse,10,0,NC State,50,50
6577,2014,Syracuse,11,28,Duke,50,50
6578,2014,Syracuse,12,0,na ,50,50
6579,2014,Syracuse,13,0,Pittsburgh,50,50
6580,2014,Syracuse,14,0,Boston College,50,50
6581,2014,TCU,1,-15,Samford,33,35
6582,2014,TCU,2,-17,na ,32,33
6583,2014,TCU,3,-18,Minnesota,32,32
6584,2014,TCU,4,-18,na ,29,32
6585,2014,TCU,5,-21,SMU,25,29
6586,2014,TCU,6,-25,Oklahoma  ,9,25
6587,2014,TCU,7,4,Baylor,12,9
6588,2014,TCU,8,-3,Oklahoma State,10,12
6589,2014,TCU,9,-40,Texas Tech,10,10
6590,2014,TCU,10,-10,West Virginia,6,10
6591,2014,TCU,11,-3,Kansas State,5,6
6592,2014,TCU,12,-45,Kansas,5,5
6593,2014,TCU,13,-45,na ,6,5
6594,2014,TCU,14,-44,Texas,4,6
6595,2014,TCU,15,-46,Iowa State,6,4
6596,2014,TCU,16,-3,Mississippi,3,6
6597,2014,Temple,1,3,Vanderbilt,50,50
6598,2014,Temple,2,0,Navy,50,50
6599,2014,Temple,3,0,na ,50,50
6600,2014,Temple,4,0,Delaware State,50,50
6601,2014,Temple,5,0,Connecticut,50,50
6602,2014,Temple,6,0,na ,50,50
6603,2014,Temple,7,0,Tulsa,50,50
6604,2014,Temple,8,0,Houston,50,50
6605,2014,Temple,9,0,UCF,50,50
6606,2014,Temple,10,29,East Carolina,50,50
6607,2014,Temple,11,0,Memphis,50,50
6608,2014,Temple,12,0,Penn State,50,50
6609,2014,Temple,13,0,na ,50,50
6610,2014,Temple,14,0,Cincinnati,50,50
6611,2014,Temple,15,0,Tulane,50,50
6612,2014,Tennessee,1,0,Utah State,39,50
6613,2014,Tennessee,2,-11,Arkansas State,35,39
6614,2014,Tennessee,3,31,Oklahoma,50,35
6615,2014,Tennessee,4,0,na ,50,50
6616,2014,Tennessee,5,38,Georgia,50,50
6617,2014,Tennessee,6,0,Florida,50,50
6618,2014,Tennessee,7,0,Chattanooga,50,50
6619,2014,Tennessee,8,47,Mississippi,50,50
6620,2014,Tennessee,9,46,Alabama,50,50
6621,2014,Tennessee,10,0,South Carolina,50,50
6622,2014,Tennessee,11,0,na ,50,50
6623,2014,Tennessee,12,0,Kentucky,50,50
6624,2014,Tennessee,13,31,Missouri,50,50
6625,2014,Tennessee,14,0,Vanderbilt,50,50
6626,2014,Tennessee,16,0,Iowa,50,50
6627,2014,Texas  ,1,0,North Texas,50,50
6628,2014,Texas,2,-9,BYU,50,26
6629,2014,Texas  ,3,38,UCLA,50,50
6630,2014,Texas,4,0,na ,50,50
6631,2014,Texas  ,5,0,Kansas,50,50
6632,2014,Texas,6,43,Baylor,50,50
6633,2014,Texas  ,7,39,Oklahoma,50,50
6634,2014,Texas,8,0,Iowa State,50,50
6635,2014,Texas  ,9,39,Kansas State,50,50
6636,2014,Texas,10,0,Texas Tech,50,50
6637,2014,Texas  ,11,26,West Virginia,50,50
6638,2014,Texas,12,0,Oklahoma State,50,50
6639,2014,Texas  ,13,0,na ,50,50
6640,2014,Texas,14,44,TCU,50,50
6641,2014,Texas,16,0,Arkansas,50,50
6642,2014,Texas A&M,1,12,South Carolina,9,21
6643,2014,Texas A&M,2,-41,Lamar,7,9
6644,2014,Texas A&M,3,-43,Rice,6,7
6645,2014,Texas A&M,4,-44,SMU,6,6
6646,2014,Texas A&M,5,-32,Arkansas,6,6
6647,2014,Texas A&M,6,-6,Mississippi State,14,6
6648,2014,Texas A&M,7,11,Mississippi,21,14
6649,2014,Texas A&M,8,14,Alabama,35,21
6650,2014,Texas A&M,9,-15,na ,50,35
6651,2014,Texas A&M,10,0,Louisiana-Monroe,34,50
6652,2014,Texas A&M,11,31,Auburn,27,34
6653,2014,Texas A&M,12,-1,Missouri,34,27
6654,2014,Texas A&M,13,-16,na ,33,34
6655,2014,Texas A&M,14,6,LSU,50,33
6656,2014,Texas A&M,16,14,West Virginia,36,50
6657,2014,Texas State,1,0,Arkansas-Pine Bluff,50,50
6658,2014,Texas State,2,0,na ,50,50
6659,2014,Texas State,3,0,Navy,50,50
6660,2014,Texas State,4,0,Illinois,50,50
6661,2014,Texas State,5,0,Tulsa,50,50
6662,2014,Texas State,6,0,Idaho,50,50
6663,2014,Texas State,7,0,na ,50,50
6664,2014,Texas State,8,0,Louisiana-Lafayette,50,50
6665,2014,Texas State,9,0,Louisiana-Monroe,50,50
6666,2014,Texas State,10,0,New Mexico State,50,50
6667,2014,Texas State,11,0,Georgia Southern,50,50
6668,2014,Texas State,12,0,South Alabama,50,50
6669,2014,Texas State,13,0,Arkansas State,50,50
6670,2014,Texas State,14,0,Georgia State,50,50
6671,2014,Texas Tech,1,-12,Central Arkansas,41,38
6672,2014,Texas Tech,2,-9,UTEP,42,41
6673,2014,Texas Tech,3,-8,Arkansas,50,42
6674,2014,Texas Tech,4,0,na ,50,50
6675,2014,Texas Tech,5,26,Oklahoma State,50,50
6676,2014,Texas Tech,6,27,Kansas State,50,50
6677,2014,Texas Tech,7,18,West Virginia,50,50
6678,2014,Texas Tech,8,0,Kansas,50,50
6679,2014,Texas Tech,9,40,TCU,50,50
6680,2014,Texas Tech,10,0,Texas,50,50
6681,2014,Texas Tech,11,0,na ,50,50
6682,2014,Texas Tech,12,24,Oklahoma,50,50
6683,2014,Texas Tech,13,0,Iowa State,50,50
6684,2014,Texas Tech,14,45,Baylor,50,50
6685,2014,Toledo,1,0,New Hampshire,50,50
6686,2014,Toledo,2,26,Missouri,50,50
6687,2014,Toledo,3,13,Cincinnati,50,50
6688,2014,Toledo,4,0,Ball State,50,50
6689,2014,Toledo,5,0,Central Michigan,50,50
6690,2014,Toledo,6,0,Western Michigan,50,50
6691,2014,Toledo,7,0,Iowa State,50,50
6692,2014,Toledo,8,0,na ,50,50
6693,2014,Toledo,9,0,Massachusetts,50,50
6694,2014,Toledo,10,0,na ,50,50
6695,2014,Toledo,11,0,Kent State,50,50
6696,2014,Toledo,12,0,Northern Illinois,50,50
6697,2014,Toledo,13,0,Bowling Green,50,50
6698,2014,Toledo,14,0,Eastern Michigan,50,50
6699,2014,Toledo,16,0,Arkansas State,50,50
6700,2014,Troy,1,0,UAB,50,50
6701,2014,Troy,2,22,Duke,50,50
6702,2014,Troy,3,0,Abilene Christian,50,50
6703,2014,Troy,4,37,Georgia,50,50
6704,2014,Troy,5,0,Louisiana-Monroe,50,50
6705,2014,Troy,6,0,na ,50,50
6706,2014,Troy,7,0,New Mexico State,50,50
6707,2014,Troy,8,0,Appalachian State,50,50
6708,2014,Troy,9,0,South Alabama,50,50
6709,2014,Troy,10,0,Georgia Southern,50,50
6710,2014,Troy,11,0,Georgia State,50,50
6711,2014,Troy,12,0,Idaho,50,50
6712,2014,Troy,13,0,na ,50,50
6713,2014,Troy,14,0,Louisiana-Lafayette,50,50
6714,2014,Tulane,1,0,Tulsa,50,50
6715,2014,Tulane,2,0,Georgia Tech,50,50
6716,2014,Tulane,3,0,Southeastern Louisiana,50,50
6717,2014,Tulane,4,23,Duke,50,50
6718,2014,Tulane,5,0,Rutgers,50,50
6719,2014,Tulane,6,0,na ,50,50
6720,2014,Tulane,7,0,Connecticut,50,50
6721,2014,Tulane,8,0,UCF,50,50
6722,2014,Tulane,9,0,na ,50,50
6723,2014,Tulane,10,0,Cincinnati,50,50
6724,2014,Tulane,11,0,Houston,50,50
6725,2014,Tulane,12,0,Memphis,50,50
6726,2014,Tulane,13,0,East Carolina,50,50
6727,2014,Tulane,14,0,na ,50,50
6728,2014,Tulane,15,0,Temple,50,50
6729,2014,Tulsa,1,0,Tulane,50,50
6730,2014,Tulsa,2,46,Oklahoma,50,50
6731,2014,Tulsa,3,0,Florida Atlantic,50,50
6732,2014,Tulsa,4,0,na ,50,50
6733,2014,Tulsa,5,0,Texas State,50,50
6734,2014,Tulsa,6,0,Colorado State,50,50
6735,2014,Tulsa,7,0,Temple,50,50
6736,2014,Tulsa,8,0,South Florida,50,50
6737,2014,Tulsa,9,0,na ,50,50
6738,2014,Tulsa,10,0,Memphis,50,50
6739,2014,Tulsa,11,0,SMU,50,50
6740,2014,Tulsa,12,0,UCF,50,50
6741,2014,Tulsa,13,0,Houston,50,50
6742,2014,Tulsa,14,0,East Carolina,50,50
6743,2014,UAB,1,0,Troy,50,50
6744,2014,UAB,2,20,Mississippi State,50,50
6745,2014,UAB,3,0,Alabama A&M,50,50
6746,2014,UAB,4,0,na ,50,50
6747,2014,UAB,5,0,FIU,50,50
6748,2014,UAB,6,0,Western Kentucky,50,50
6749,2014,UAB,7,0,North Texas,50,50
6750,2014,UAB,8,0,Middle Tennessee,50,50
6751,2014,UAB,9,0,Arkansas,50,50
6752,2014,UAB,10,0,Florida Atlantic,50,50
6753,2014,UAB,11,0,Louisiana Tech,50,50
6754,2014,UAB,12,0,na ,50,50
6755,2014,UAB,13,32,Marshall,50,50
6756,2014,UAB,14,0,Southern Miss,50,50
6757,2014,UCF,1,-19,Penn State,50,26
6758,2014,UCF,2,0,na ,50,50
6759,2014,UCF,3,30,Missouri,50,50
6760,2014,UCF,4,0,Bethune-Cookman,50,50
6761,2014,UCF,5,0,na ,50,50
6762,2014,UCF,6,0,Houston,50,50
6763,2014,UCF,7,19,BYU,50,50
6764,2014,UCF,8,0,Tulane,50,50
6765,2014,UCF,9,0,Temple,50,50
6766,2014,UCF,10,0,Connecticut,50,50
6767,2014,UCF,11,0,na ,50,50
6768,2014,UCF,12,0,Tulsa,50,50
6769,2014,UCF,13,0,SMU,35,50
6770,2014,UCF,14,-15,South Florida,36,35
6771,2014,UCF,15,-14,East Carolina,35,36
6772,2014,UCF,16,-15,NC State,50,35
6773,2014,UCLA,1,-43,Virginia,11,7
6774,2014,UCLA,2,-39,Memphis,12,11
6775,2014,UCLA,3,-38,Texas,12,12
6776,2014,UCLA,4,-38,na ,11,12
6777,2014,UCLA,5,-4,Arizona State,8,11
6778,2014,UCLA,6,-42,Utah,18,8
6779,2014,UCLA,7,6,Oregon,26,18
6780,2014,UCLA,8,-24,California,25,26
6781,2014,UCLA,9,-25,Colorado,25,25
6782,2014,UCLA,10,-25,Arizona  ,18,25
